inventory,substance,cas,use,matched_nutrient_id,pack,score,alt_matches
indirect_additives,POLY(MALEIC ACID-CO-VINYL ACETATE-CO-VINYL CHLORIDE),9005-09-8,,chloride,A,80,
indirect_additives,POLY(MALEIC ACID-CO-VINYL CHLORIDE),26680-86-4,,chloride,A,80,
indirect_additives,POLY(MALEIC ANHYDRIDE-CO-STYRENE-CO-VINYL ACETATE-CO-VINYL ALCOHOL-CO-VINYL CHLORIDE),102322-36-1,,chloride,A,80,
indirect_additives,POLY(MALEIC ANHYDRIDE-CO-VINYL ACETATE-CO-VINYL CHLORIDE),25085-82-9,,chloride,A,80,
indirect_additives,POLY(METHACRYLIC ACID-CO-METHYL ACRYLATE-CO-VINYLIDENE CHLORIDE),30177-34-5,,chloride,A,80,
indirect_additives,POLY(METHACRYLONITRILE-CO-METHYL METHACRYLATE-CO-VINYLIDENE CHLORIDE),32335-23-2,,chloride,A,80,
indirect_additives,POLY(METHYL ACRYLATE-CO-METHYL METHACRYLATE-CO-2-SULFOETHYL METHACRYLATE-CO-VINYLIDENE CHLORIDE),53744-88-0,,chloride,A,80,
indirect_additives,POLY(METHYL ACRYLATE-CO-METHYL METHACRYLATE-CO-VINYLIDENE CHLORIDE),34364-83-5,,chloride,A,80,
indirect_additives,POLY(METHYL ACRYLATE-CO-VINYL CHLORIDE),25035-98-7,,chloride,A,80,
indirect_additives,POLY(METHYL ACRYLATE-CO-VINYL CHLORIDE-CO-VINYLIDENE CHLORIDE),28572-91-0,,chloride,A,80,
indirect_additives,POLY(METHYL ACRYLATE-CO-VINYLIDENE CHLORIDE),25038-72-6,,chloride,A,80,
indirect_additives,POLY(N-METHYL-BIS(3-AMINOPROPYL) AMINE-CO-OXALIC ACID-CO-UREA),96387-48-3,,oxalate,B,100,
indirect_additives,"POLY(N-METHYL-BIS(3-AMINOPROPYL) AMINE-CO-OXALIC ACID-CO-UREA), REACTION PRODUCTS WITH EPICHLOROHYDRIN",977158-99-8,,oxalate,B,100,
indirect_additives,"POLY(MONOBUTYL 5-NORBORNENE-2,3-DICARBOXYLATE-CO-VINYL CHLORIDE)",30792-40-6,,chloride,A,80,
indirect_additives,POLY(MONOETHYL MALEATE-CO-VINYL CHLORIDE),28826-09-7,,chloride,A,80,
indirect_additives,POLY(MONOMETHYL MALEATE-CO-VINYL CHLORIDE),70560-15-5,,chloride,A,80,
indirect_additives,POLY(OCTYL FUMARATE-CO-VINYL CHLORIDE),977176-62-7,,chloride,A,80,
indirect_additives,POLY(OCTYL MALEATE-CO-VINYL CHLORIDE),70560-18-8,,chloride,A,80,
indirect_additives,POLY(OXYETHYLENE (DIMETHYLIMINIO) ETHYLENE (DIMETHYLIMINIO)ETHYLENE DICHLORIDE),31512-74-0,,chloride,A,80,
indirect_additives,POLY(P-PHENYLENEDIAMINE-CO-TEREPHTHALOLYL CHLORIDE),26125-61-1,,chloride,A,80,
indirect_additives,POLY(M-PHENYLENEDIAMINE-CO-TRIMESOYL CHLORIDE),83044-99-9,,chloride,A,80,
indirect_additives,POLY(PROPYL ACRYLATE-CO-VINYLIDENE CHLORIDE),977081-56-3,,chloride,A,80,
indirect_additives,POLY(PROPYLENE-CO-VINYL CHLORIDE),25119-90-8,,chloride,A,80,
indirect_additives,POLY(PROPYLENE-CO-VINYLIDENE CHLORIDE),25511-71-1,,chloride,A,80,
indirect_additives,POLY(PROPYL FUMARATE-CO-VINYLIDENE CHLORIDE),977176-57-0,,chloride,A,80,
indirect_additives,POLY(PROPYL MALEATE-CO-VINYL CHLORIDE),70560-16-6,,chloride,A,80,
indirect_additives,POLY(PROPYL METHACRYLATE-CO-VINYLIDENE CHLORIDE),977036-17-1,,chloride,A,80,
indirect_additives,POLY(VINYL ACETATE-CO-VINYL ALCOHOL-CO-VINYL CHLORIDE),25086-48-0,,chloride,A,80,
indirect_additives,POLY(VINYL ACETATE-CO-VINYL CHLORIDE),9003-22-9,,chloride,A,80,
indirect_additives,"POLY(VINYL ACETATE-CO-VINYL CHLORIDE), HYDROXYL-MODIFIED",977165-04-0,,chloride,A,80,
indirect_additives,"POLY(VINYL ACETATE-CO-VINYL CHLORIDE), HYDROXYL-MODIFIED, REACTED WITH TRIMELLITIC ANHYDRIDE",977165-03-9,,chloride,A,80,
indirect_additives,POLY(VINYL ALCOHOL-CO-VINYL CHLORIDE),25822-51-9,,chloride,A,80,
indirect_additives,POLY(VINYL CHLORIDE),9002-86-2,,chloride,A,80,
indirect_additives,POLY(VINYL CHLORIDE-CO-VINYL STEARATE),9011-50-1,,chloride,A,80,
indirect_additives,POLYVINYL FLUORIDE,24981-14-4,,fluoride,A,80,
indirect_additives,POLYVINYLIDENE CHLORIDE,9002-85-1,,chloride,A,80,
indirect_additives,POLYVINYLIDENE FLUORIDE,24937-79-9,,fluoride,A,80,
indirect_additives,POTASSIUM,7440-09-7,,potassium,A,80,
indirect_additives,POTASSIUM ABIETATE,23250-44-4,,potassium,A,80,
indirect_additives,POTASSIUM ACRYLATE,10192-85-5,,potassium,A,80,
indirect_additives,POTASSIUM BENZOATE,582-25-2,,potassium,A,80,
indirect_additives,POTASSIUM BROMIDE,7758-02-3,,potassium,A,80,
indirect_additives,POTASSIUM CITRATE,6100-05-6,,potassium,A,80,
indirect_additives,POTASSIUM DICHLOROISOCYANURATE,2244-21-5,,potassium,A,80,
indirect_additives,POTASSIUM DICHROMATE,7778-50-9,,potassium,A,80,
indirect_additives,POTASSIUM DISTEARYL PHOSPHATE,4376-70-9,,potassium,A,80,
indirect_additives,POTASSIUM FERRICYANIDE,13746-66-2,,potassium,A,80,
indirect_additives,"POTASSIUM 4,4'-(HEXAFLUOROISOPROPYLIDENE)DIPHENOLATE",25088-69-1,,potassium,A,80,
indirect_additives,POTASSIUM HYDROXIDE,1310-58-3,,potassium,A,80,
indirect_additives,POTASSIUM N-HYDROXYMETHYL-N-METHYLDITHIOCARBAMATE,51026-28-9,,potassium,A,80,
indirect_additives,POTASSIUM HYPOCHLORITE,7778-66-7,,potassium,A,80,
indirect_additives,POTASSIUM IODIDE,7681-11-0,,iodine,A,100,potassium(80)
indirect_additives,POTASSIUM LAMBDA-CARRAGEENATE,12627-05-3,,potassium,A,80,
indirect_additives,POTASSIUM LAURYL PHOSPHATE,39322-78-6,,potassium,A,80,
indirect_additives,POTASSIUM LAURYL SULFATE,4706-78-9,,potassium,A,80,
indirect_additives,POTASSIUM LIGNIN SULFONATE,37314-65-1,,potassium,A,80,
indirect_additives,POTASSIUM 2-MERCAPTOBENZOTHIAZOLE,7778-70-3,,potassium,A,80,
indirect_additives,POTASSIUM N-METHYLDITHIOCARBAMATE,137-41-7,,potassium,A,80,
indirect_additives,POTASSIUM OCTOXYNOL 40 MONOHYDROGEN PHOSPHATE,977097-35-0,,potassium,A,80,
indirect_additives,POTASSIUM OCTOXYNOL 6-9 MONOHYDROGEN PHOSPHATE,977097-34-9,,potassium,A,80,
indirect_additives,POTASSIUM OLEATE,143-18-0,,potassium,A,80,
indirect_additives,POTASSIUM PENTACHLOROPHENATE,7778-73-6,,potassium,A,80,
indirect_additives,POTASSIUM PENTAMETHYLENEDITHIOCARBAMATE,136-04-9,,potassium,A,80,
indirect_additives,POTASSIUM PERMANGANATE,7722-64-7,,potassium,A,80,
indirect_additives,POTASSIUM PERSULFATE,7727-21-1,,potassium,A,80,
indirect_additives,POTASSIUM PHOSPHATE,16068-46-5,,potassium,A,80,
indirect_additives,"POTASSIUM PHOSPHATE, MONOBASIC",7778-77-0,,potassium,A,80,
indirect_additives,"POTASSIUM PHOSPHATE, TRIBASIC",7778-53-2,,potassium,A,80,
indirect_additives,POTASSIUM PROPIONATE,327-62-8,,potassium,A,80,
indirect_additives,POTASSIUM RICINOLEATE,7492-30-0,,potassium,A,80,
indirect_additives,POTASSIUM SALTS OF FATTY ACIDS,8046-74-0,,potassium,A,80,
indirect_additives,POTASSIUM SILICATE,1312-76-1,,potassium,A,80,
indirect_additives,POTASSIUM STEARATE,593-29-3,,potassium,A,80,
indirect_additives,POTASSIUM TITANATE,12030-97-6,,potassium,A,80,
indirect_additives,POTASSIUM TRICHLOROISOCYANURATE,977120-85-6,,potassium,A,80,
indirect_additives,POTASSIUM TRICHLOROPHENATE,1320-78-1,,potassium,A,80,
indirect_additives,POTASSIUM TRIPOLYPHOSPHATE,13845-36-8,,potassium,A,80,
indirect_additives,"1,3-PROPANEDIAMINE, N,N''-1,2-ETHANEDIYLBIS-, POLYMER WITH 2,4,6-TRICHLORO-1,3,5-TRIAZINE REACTION PRODUCTS WITH N-BUTYL-2,2,6,6-TETRAMETHYL-4-PIPERIDINAMINE",136504-96-6,,chloride,A,80,
indirect_additives,"2-PROPENOIC ACID, POLYMERS WITH N,N-DI-2-PROPENYL-2-PROPEN-1-AMINEAND HYDROLYZED POLYVINYL ACETATE, SODIUM SALTS, GRAFT",166164-74-5,,sodium,A,80,
indirect_additives,"2-PROPENOIC ACID, POLYMER WITH 2-ETHYL-2-(((1-OXO-2-PROPENYL)OXY)METHYL-1,3-PROPANEDIYL DI-2-PROPENOATE AND SODIUM 2-PROPENOATE",76774-25-9,,sodium,A,80,
indirect_additives,"2-PROPENOIC ACID, TELOMER WITH SODIUM 2-METHYL-2-((1-OXO-2-PROPENYL)AMINO)-1-PROPANE SULFONATE AND SODIUM PHOSPHINATE",110224-99-2,,sodium,A,80,
indirect_additives,PROPYLENE GLYCOL ALGINATE,9005-37-2,,alginate,B,80,
indirect_additives,"RAPESEED OIL, SULFATED, SODIUM SALT",977118-96-9,,sodium,A,80,
indirect_additives,"RICE BRAN OIL, SULFATED POTASSIUM SALT",8016-58-8,,potassium,A,80,
indirect_additives,"RICE BRAN OIL, SULFATED SODIUM SALT",8016-59-9,,sodium,A,80,
indirect_additives,"ROSIN, CALCIUM ZINC SALT",68334-35-0,,calcium,A,80,
indirect_additives,"ROSIN, DISPROPORTIONATED, POTASSIUM SALT",977035-37-2,,potassium,A,80,
indirect_additives,"ROSIN, DISPROPORTIONATED, SODIUM SALT",977035-44-1,,sodium,A,80,
indirect_additives,"ROSIN, FULLY DIMERIZED, CALCIUM SALT",68648-50-0,,calcium,A,80,
indirect_additives,"ROSIN, FULLY DIMERIZED, POTASSIUM SALT",977013-67-4,,potassium,A,80,
indirect_additives,"ROSIN, FULLY DIMERIZED, SODIUM SALT",977013-68-5,,sodium,A,80,
indirect_additives,"ROSIN, HYDROGENATED, CALCIUM SALT",68554-12-1,,calcium,A,80,
indirect_additives,"ROSIN, HYDROGENATED, MAGNESIUM SALT",977038-03-1,,magnesium,A,80,
indirect_additives,"ROSIN, HYDROGENATED, POTASSIUM SALT",68990-01-2,,potassium,A,80,
indirect_additives,"ROSIN, HYDROGENATED, SODIUM SALT",68990-02-3,,sodium,A,80,
indirect_additives,"ROSIN, LIMED",9007-13-0,,calcium,A,80,
indirect_additives,"ROSIN, MAGNESIUM SALT",68440-56-2,,magnesium,A,80,
indirect_additives,"ROSIN, MANGANESE SALT",9008-34-8,,manganese,A,80,
indirect_additives,"ROSIN, PARTIALLY DIMERIZED, CALCIUM SALT",977051-86-7,,calcium,A,80,
indirect_additives,"ROSIN, PARTIALLY DIMERIZED, MAGNESIUM SALT",977038-05-3,,magnesium,A,80,
indirect_additives,"ROSIN, PARTIALLY DIMERIZED, POTASSIUM SALT",977013-73-2,,potassium,A,80,
indirect_additives,"ROSIN, PARTIALLY DIMERIZED, SODIUM SALT",977013-74-3,,sodium,A,80,
indirect_additives,"ROSIN, POTASSIUM SALT",61790-50-9,,potassium,A,80,
indirect_additives,"ROSIN, SODIUM SALT",61790-51-0,,sodium,A,80,
indirect_additives,SILVER CHLORIDE,7783-90-6,,chloride,A,80,
indirect_additives,SILVER CHLORIDE-COATED TITANIUM DIOXIDE,977177-39-1,,chloride,A,80,
indirect_additives,SILVER FLUORIDE,7775-41-9,,fluoride,A,80,
indirect_additives,SODIUM,7440-23-5,,sodium,A,80,
indirect_additives,SODIUM ABIETATE,14351-66-7,,sodium,A,80,
indirect_additives,SODIUM ALKYL (C9-C15) BENZENE-SULFONATE,977111-16-2,,sodium,A,80,
indirect_additives,SODIUM N-ALKYLBENZENESULFONATE,8046-53-5,,sodium,A,80,
indirect_additives,"SODIUM ALKYL(C10-16)BENZENESULFONATE, LINEAR",977047-82-7,,sodium,A,80,
indirect_additives,SODIUM ALKYLPHENOXYBENZENEDISULFONATE,977098-74-0,,sodium,A,80,
indirect_additives,SODIUM ALKYL(C10-18)SULFONATE,68037-49-0,,sodium,A,80,
indirect_additives,SODIUM ALPHA-ALKYL(C12-15)-OMEGA-HYDROXYPOLY (OXYETHYLENE) SULFATE,977104-03-2,,sodium,A,80,
indirect_additives,SODIUM ALPHA-GLUCOHEPTONATE,13007-85-7,,sodium,A,80,
indirect_additives,SODIUM ALPHA-NAPHTHALENE SULFONATE,130-14-3,,sodium,A,80,
indirect_additives,SODIUM ALUMINUM PYROPHOSPHATE,10305-79-0,,sodium,A,80,
indirect_additives,SODIUM 2-ANTHRAQUINONESULFONATE,131-08-8,,sodium,A,80,
indirect_additives,SODIUM BICARBONATE,144-55-8,,sodium,A,80,
indirect_additives,"SODIUM 1,4-BIS(1-ISOBUTYL-3-METHYLBUTYL) SULFOSUCCINATE",7775-05-5,,sodium,A,80,
indirect_additives,SODIUM BIS(TRIDECYL) SULFOSUCCINATE,2673-22-5,,sodium,A,80,
indirect_additives,SODIUM BISULFATE,7681-38-1,,sodium,A,80,
indirect_additives,SODIUM BISULFITE,7631-90-5,,sodium,A,80,
indirect_additives,SODIUM BORATE,1330-43-4,,sodium,A,80,
indirect_additives,SODIUM BROMIDE,7647-15-6,,sodium,A,80,
indirect_additives,SODIUM CALCIUM SILICATE,1344-03-2,,calcium,A,80,sodium(80)
indirect_additives,SODIUM CAPRYL POLYPHOSPHATE,9010-03-1,,sodium,A,80,
indirect_additives,SODIUM CARBOXYMETHYL GUAR GUM,39346-76-4,,sodium,A,80,
indirect_additives,SODIUM CETYL SULFATE,1120-01-0,,sodium,A,80,
indirect_additives,SODIUM CHLORATE,7775-09-9,,sodium,A,80,
indirect_additives,SODIUM CHLORITE,7758-19-2,,sodium,A,80,
indirect_additives,SODIUM CHROMATE,7775-11-3,,sodium,A,80,
indirect_additives,SODIUM N-CYCLOHEXYL-N-PALMITOYL TAURATE,132-43-4,,sodium,A,80,
indirect_additives,SODIUM DECYLBENZENESULFONATE,1322-98-1,,sodium,A,80,
indirect_additives,SODIUM DECYL SULFATE,142-87-0,,sodium,A,80,
indirect_additives,SODIUM DEHYDROACETATE,4418-26-2,,sodium,A,80,
indirect_additives,SODIUM DIALKYLPHENOXYBENZENEDISULFONATE,977047-81-6,,sodium,A,80,
indirect_additives,SODIUM DIALKYL(C8-16)PHENOXYBENZENEDISULFONATE,977098-72-8,,sodium,A,80,
indirect_additives,SODIUM DIBUTYLDITHIOCARBAMATE,136-30-1,,sodium,A,80,
indirect_additives,SODIUM DIBUTYL NAPHTHALENE SULFONATE,25417-20-3,,sodium,A,80,
indirect_additives,SODIUM DICHLOROISOCYANURATE,2893-78-9,,sodium,A,80,
indirect_additives,"SODIUM 1,4-DICYCLOHEXYL SULFOSUCCINATE",23386-52-9,,sodium,A,80,
indirect_additives,SODIUM DI(2-ETHYLHEXOATE),977183-94-0,,sodium,A,80,
indirect_additives,SODIUM DI(2-ETHYLHEXYL) PYROPHOSPHATE,1322-99-2,,sodium,A,80,
indirect_additives,"SODIUM 1,4-DIHEXYL SULFOSUCCINATE",3006-15-3,,sodium,A,80,
indirect_additives,SODIUM DIISOBUTYLPHENOXYDIETHOXYETHYLSULFONATE,1337-63-9,,sodium,A,80,
indirect_additives,SODIUM DIISOBUTYLPHENOXYMONOETHOXYETHYLSULFONATE,1337-61-7,,sodium,A,80,
indirect_additives,"SODIUM 1,4-DIISOBUTYL SULFOSUCCINATE",127-39-9,,sodium,A,80,
indirect_additives,SODIUM DIISOPROPYLNAPHTHALENESULFONATE,1322-93-6,,sodium,A,80,
indirect_additives,SODIUM DIMETHYLDITHIOCARBAMATE,128-04-1,,sodium,A,80,
indirect_additives,"SODIUM 1,3-DIMETHYL 5-SULFOISOPHTHALATE",3965-55-7,,sodium,A,80,
indirect_additives,"SODIUM 1,4-DIPENTYL SULFOSUCCINATE",922-80-5,,sodium,A,80,
indirect_additives,SODIUM DISTEARYL PHOSPHATE,2958-14-7,,sodium,A,80,
indirect_additives,SODIUM DI(P-TERT-BUTYLPHENYL) PHOSPHATE,10491-31-3,,sodium,A,80,
indirect_additives,SODIUM DODECYLBENZENESULFONATE,25155-30-0,,sodium,A,80,
indirect_additives,SODIUM DODECYLPHENOXYBENZENEDISULFONATE,30496-07-2,,sodium,A,80,
indirect_additives,SODIUM DODECYLPHENOXYBENZENESULFONATE,27936-45-4,,sodium,A,80,
indirect_additives,SODIUM N-DODECYLPOLYETHOXY (50 MOLES) SULFATE,977122-14-7,,sodium,A,80,
indirect_additives,SODIUM ETHYLENEBIS(DITHIOCARBAMATE),22124-95-4,,sodium,A,80,
indirect_additives,SODIUM ETHYLENEDIAMINETETRAACETATE,7379-28-4,,sodium,A,80,
indirect_additives,SODIUM ETHYLENE ETHER OF NONYLPHENOL SULFATE,9014-90-8,,sodium,A,80,
indirect_additives,SODIUM FLUORIDE,7681-49-4,,fluoride,A,80,sodium(80)
indirect_additives,SODIUM FORMALDEHYDESULFOXYLATE,149-44-0,,sodium,A,80,
indirect_additives,SODIUM FORMATE,141-53-7,,sodium,A,80,
indirect_additives,SODIUM FRUCTOHEPTONATE,1337-85-5,,sodium,A,80,
indirect_additives,SODIUM GLUCOHEPTONATE,31138-65-5,,sodium,A,80,
indirect_additives,SODIUM GLUCONATE,527-07-1,,sodium,A,80,
indirect_additives,SODIUM HEPTADECYL SULFATE,5910-79-2,,sodium,A,80,
indirect_additives,SODIUM HYDROSULFIDE,16721-80-5,,sodium,A,80,
indirect_additives,SODIUM HYDROSULFITE,7775-14-6,,sodium,A,80,
indirect_additives,SODIUM HYDROXIDE,1310-73-2,,sodium,A,80,
indirect_additives,SODIUM HYPOCHLORITE,7681-52-9,,sodium,A,80,
indirect_additives,SODIUM IODIDE,7681-82-5,,sodium,A,80,
indirect_additives,SODIUM ISODODECYLPHENOXYPOLYETHOXY (40 MOLES) SULFATE,977140-13-8,,sodium,A,80,
indirect_additives,SODIUM LAUROYL SARCOSINATE,137-16-6,,sodium,A,80,
indirect_additives,SODIUM LAURYL SULFATE,151-21-3,,sodium,A,80,
indirect_additives,SODIUM 2-MERCAPTOBENZOTHIAZOLE,2492-26-4,,sodium,A,80,
indirect_additives,SODIUM METABORATE,7775-19-1,,sodium,A,80,
indirect_additives,"SODIUM 2,2'-METHYLENEBIS(4,6-DI-TERT-BUTYLPHENYL)PHOSPHATE",85209-91-2,,sodium,A,80,
indirect_additives,SODIUM N-METHYL-N-OLEYLTAURATE,7346-80-7,,sodium,A,80,
indirect_additives,SODIUM METHYL SILICONATE,4493-34-9,,sodium,A,80,
indirect_additives,SODIUM MONOALKYL(C8-16)PHENOXYBENZENEDISULFONATE,977098-71-7,,sodium,A,80,
indirect_additives,SODIUM MONO- AND DIDODECYLPHENOXYBENZENEDISULFONATE,977150-49-4,,sodium,A,80,
indirect_additives,SODIUM MYRISTYL SULFATE,1191-50-0,,sodium,A,80,
indirect_additives,SODIUM NAPHTHALENESULFONATE,1321-69-3,,sodium,A,80,
indirect_additives,"SODIUM NAPHTHALENESULFONATE AND ITS METHYL, DIMETHYL, AND TRIMETHYLDERIVATIVES, LINEAR OLEFIN (C6-C9) ALKYLATED",977179-08-0,,sodium,A,80,
indirect_additives,SODIUM NITRATE,7631-99-4,,sodium,A,80,
indirect_additives,SODIUM NITRATE-UREA COMPLEX,977150-88-1,,sodium,A,80,
indirect_additives,SODIUM NITRITE,7632-00-0,,sodium,A,80,
indirect_additives,SODIUM NONOXYNOL SULFATE,31631-25-1,,sodium,A,80,
indirect_additives,SODIUM 1-OCTANESULFONATE,5324-84-5,,sodium,A,80,
indirect_additives,SODIUM OCTOXYNOL 40 MONOHYDROGEN PHOSPHATE,977097-33-8,,sodium,A,80,
indirect_additives,SODIUM OCTOXYNOL 6-9 MONOHYDROGEN PHOSPHATE,977097-32-7,,sodium,A,80,
indirect_additives,SODIUM OLEATE,143-19-1,,sodium,A,80,
indirect_additives,SODIUM OLEATE SULFONATE,68443-05-0,,sodium,A,80,
indirect_additives,SODIUM OLEOYL ISOPROPANOLAMIDE SULFOSUCCINATE,1337-25-3,,sodium,A,80,
indirect_additives,SODIUM OLEYL SULFATE,1847-55-8,,sodium,A,80,
indirect_additives,SODIUM OLEYL SULFATE-SODIUM CETYL SULFATE MIXTURE,8063-52-3,,sodium,A,80,
indirect_additives,SODIUM PENTACHLOROPHENATE,131-52-2,,sodium,A,80,
indirect_additives,SODIUM PERBORATE,7632-04-4,,sodium,A,80,
indirect_additives,SODIUM PERSULFATE,7775-27-1,,sodium,A,80,
indirect_additives,SODIUM PETROLEUM SULFONATE,68608-26-4,,sodium,A,80,
indirect_additives,SODIUM PHENYLPHENATE,1322-21-0,,sodium,A,80,
indirect_additives,SODIUM O-PHENYLPHENATE,132-27-4,,sodium,A,80,
indirect_additives,"SODIUM PHOSPHATE, DIBASIC",7558-79-4,,sodium,A,80,
indirect_additives,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",7782-85-6,,sodium,A,80,
indirect_additives,"SODIUM PHOSPHATE, MONOBASIC",7558-80-7,,sodium,A,80,
indirect_additives,"SODIUM PHOSPHATE, TRIBASIC",7601-54-9,,sodium,A,80,
indirect_additives,SODIUM PHOSPHOALUMINATE,1344-06-5,,sodium,A,80,
indirect_additives,SODIUM POLY(ISOPROPENYLPHOSPHONATE),118632-18-1,,sodium,A,80,
indirect_additives,SODIUM POLYMETHACRYLATE,54193-36-1,,sodium,A,80,
indirect_additives,SODIUM POLYSTYRENE SULFONATE,9080-79-9,,sodium,A,80,
indirect_additives,SODIUM POLYSULFIDE,1344-08-7,,sodium,A,80,
indirect_additives,SODIUM PYROPHOSPHATE,7722-88-5,,sodium,A,80,
indirect_additives,SODIUM RICINOLEATE,5323-95-5,,sodium,A,80,
indirect_additives,SODIUM SACCHARIN,6155-57-3,,sodium,A,80,
indirect_additives,SODIUM SALICYLATE,54-21-7,,sodium,A,80,
indirect_additives,SODIUM SALT OF ETHYLENEDIAMINETETRAACETIC ACID AND GLYCINE,977116-63-4,,glycine,A,80,sodium(80)
indirect_additives,SODIUM SALT OF 1-HYDROXY 2(1H)-PYRIDINE THIONE,15922-78-8,,sodium,A,80,
indirect_additives,SODIUM SALTS OF FATTY ACIDS,977038-15-5,,sodium,A,80,
indirect_additives,SODIUM SILICATE,1344-09-8,,sodium,A,80,
indirect_additives,SODIUM STEARATE,822-16-2,,sodium,A,80,
indirect_additives,SODIUM STEAROYL-2-LACTYLATE,25383-99-7,,sodium,A,80,
indirect_additives,SODIUM SULFATE,7727-73-3,,sodium,A,80,
indirect_additives,"SODIUM SULFATE, ANHYDROUS",7757-82-6,,sodium,A,80,
indirect_additives,SODIUM SULFIDE,1313-82-2,,sodium,A,80,
indirect_additives,SODIUM SULFITE,7757-83-7,,sodium,A,80,
indirect_additives,SODIUM TETRADECYLSULFATE,139-88-8,,sodium,A,80,
indirect_additives,SODIUM TETRAPYROPHOSPHATE,977164-17-2,,sodium,A,80,
indirect_additives,SODIUM THIOCYANATE,540-72-7,,sodium,A,80,
indirect_additives,SODIUM P-TOLUENESULFONCHLOROAMIDE,127-65-1,,sodium,A,80,
indirect_additives,SODIUM TRICHLOROISOCYANURATE,29680-41-9,,sodium,A,80,
indirect_additives,SODIUM TRICHLOROPHENATE,1320-79-2,,sodium,A,80,
indirect_additives,SODIUM TRIDECYL SULFATE,3026-63-9,,sodium,A,80,
indirect_additives,SODIUM TRIISOPROPYLNAPHTHALENESULFONATE,1323-19-9,,sodium,A,80,
indirect_additives,SODIUM VINYL SULFONATE POLYMER,9002-97-5,,sodium,A,80,
indirect_additives,SODIUM XYLENESULFONATE,1300-72-7,,sodium,A,80,
indirect_additives,SODIUM ZINC POTASSIUM POLYPHOSPHATE,65997-17-3,,potassium,A,80,sodium(80)
indirect_additives,"SOYBEAN OIL FATTY ACIDS, CALCIUM SALT",68131-65-7,,calcium,A,80,
indirect_additives,"SOYBEAN OIL FATTY ACIDS, MAGNESIUM SALT",977114-78-5,,magnesium,A,80,
indirect_additives,"SOYBEAN OIL FATTY ACIDS, MANGANESE SALT",977114-77-4,,manganese,A,80,
indirect_additives,"SOYBEAN OIL FATTY ACIDS, SODIUM SALT",61790-25-8,,sodium,A,80,
indirect_additives,CATIONIC SOY PROTEIN,977101-02-2,,chloride,A,80,
indirect_additives,"SPERM OIL, SULFATED POTASSIUM SALT",8016-75-9,,potassium,A,80,
indirect_additives,"SPERM OIL, SULFATED SODIUM SALT",8016-76-0,,sodium,A,80,
indirect_additives,STANNOUS CHLORIDE,7772-99-8,,chloride,A,80,
indirect_additives,"STARCH, FOOD, MODIFIED: BETA-AMYLASE SODIUM STARCH OCTENYLSUCCINATE",977164-78-5,,sodium,A,80,
indirect_additives,"STARCH, FOOD, MODIFIED: DISTARCH PHOSPHATE (FROM PHOSPHORUS OXYCHLORIDE)",977088-75-7,,phosphorus,A,90,
indirect_additives,"STARCH, FOOD, MODIFIED: DISTARCH PHOSPHATE (FROM SODIUM TRIMETAPHOSPHATE)",977088-74-6,,sodium,A,80,
indirect_additives,"STARCH, FOOD, MODIFIED: STARCH SODIUM OCTENYL SUCCINATE",66829-29-6,,sodium,A,80,
indirect_additives,"STARCH, FOOD, MODIFIED: STARCH SODIUM SUCCINATE",37231-92-8,,sodium,A,80,
indirect_additives,STEARATO-CHROMIC CHLORIDE COMPLEX,15242-96-3,,chloride,A,80,
indirect_additives,STYRENE-BUTADIENE-VINYLIDENE CHLORIDE COPOLYMER,31669-55-3,,chloride,A,80,
indirect_additives,"STYRENE-MALEIC ANHYDRIDE COPOLYMER, AMIDATED, AMMONIUM SODIUM SALT",977119-63-3,,sodium,A,80,
indirect_additives,STYRENE-MALEIC ANHYDRIDE COPOLYMER (PARTIALLY METHYLATED) SODIUM SALT,98036-46-5,,sodium,A,80,
indirect_additives,"STYRENE-MALEIC ANHYDRIDE COPOLYMER, POTASSIUM SALT",26602-04-0,,potassium,A,80,
indirect_additives,"STYRENE-MALEIC ANHYDRIDE COPOLYMER, SODIUM SALT",25736-61-2,,sodium,A,80,
