_inventory,_substance,_other_names,_use,_cas,CAS Registry No. (or other ID),Substance,Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg01,Reg02,reg03,reg04,reg05,reg06,reg07,reg08,reg09,reg10,reg11,reg12,reg13,reg14,reg15,reg16,reg17,reg18,reg19,reg20,reg21,Reg prohibited189,regs Labeling-Standards,Other Names,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12,SYN13,SYN14,SYN15,SYN16,SYN17,SYN18,SYN19
indirect_additives,NYLON 66/610/6 TERPOLYMER,NYLON 6-NYLON 66-NYLON 610 COPOLYMER,,25191-90-6,25191-90-6,NYLON 66/610/6 TERPOLYMER,,,,,,,177.2480,178.2010,,,,,,,,,,,,,,,,,,,,,,NYLON 6-NYLON 66-NYLON 610 COPOLYMER,"DECANEDIOIC ACID-HEXAHYDRO-2H-AZEPIN-2-ONE-1,6-HEXANEDIAMINE-HEXANEDIOIC ACID","DECANEDIOIC ACID, POLYMER WITH HEXAHYDRO-2H-AZEPIN-2-ONE, 1,6-HEXANEDIAMINE AND HEXANEDIOIC ACID",NYLON 66/610/6 TERPOLYMER,"POLY(DECANEDIOIC ACID-CO-HEXAHYDRO-2H-AZEPIN-2-ONE-CO-1,6-HEXANEDIAMINE-CO-HEXANEDIOIC ACID)",POLY(ADIPIC ACID-CO-HEXAHYDRO-2H-AZEPIN-2-ONE-CO-POLYAMIDE-CO-SEBACIC ACID),"1,6-HEXANEDIAMINE, POLYAMIDE WITH ADIPIC ACID, HEXAHYDRO-2H-AZEPIN-2-ONE AND SEBACIC ACID",,,,,,,,,,,,,
indirect_additives,"9-OCTADECANOIC ACID (Z)-, 2-MERCAPTOETHYL ESTER, REACTION PRODUCTSWITH DICHLORODIMETHYLSTANNANE, SODIUM SULFIDE (NA2S) AND TRICHLOROMETHYLSTANNANE",METHYLTIN 2-MERCAPTOETHYL OLEATE SULFIDE,,68442-12-6,68442-12-6,"9-OCTADECANOIC ACID (Z)-, 2-MERCAPTOETHYL ESTER, REACTION PRODUCTSWITH DICHLORODIMETHYLSTANNANE, SODIUM SULFIDE (NA2S) AND TRICHLOROMETHYLSTANNANE",,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,METHYLTIN 2-MERCAPTOETHYL OLEATE SULFIDE,DIMETHYLTIN DICHLORIDE-2-MERCAPTOETHYL OLEATE-METHYLTIN TRICHLORIDE-SODIUM SULFIDE REACTION PRODUCT,"9-OCTADECENOIC ACID (9Z)-, 2-MERCAPTOETHYL ESTER, REACTION PRODUCTS WITH DICHLORODIMETHYLSTANNANE, SODIUM SULFIDE(NA2S) AND TRICHLOROMETHYLSTANNANE",,,,,,,,,,,,,,,,,
indirect_additives,OCTADECANOIC ACID 2-((2-HYDROXYETHYL) OCTADECYLAMINO)ETHYL ESTER,OCTADECYL(2-HYDROXYETHYL)(2-STEAROYLOXYETHYL)AMINE,,52497-24-2,52497-24-2,OCTADECANOIC ACID 2-((2-HYDROXYETHYL) OCTADECYLAMINO)ETHYL ESTER,,,,,,,178.3130,,,,,,,,,,,,,,,,,,,,,,,OCTADECYL(2-HYDROXYETHYL)(2-STEAROYLOXYETHYL)AMINE,,,,,,,,,,,,,,,,,,,
indirect_additives,ALPHA-(Z)-9-OCTADECENYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) (18 MOLES ETHYLENE OXIDE),PEG-18 OLEYL ETHER,,977098-38-6,977098-38-6,ALPHA-(Z)-9-OCTADECENYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) (18 MOLES ETHYLENE OXIDE),,,,,,,178.3400,,,,,,,,,,,,,,,,,,,,,,,PEG-18 OLEYL ETHER,,,,,,,,,,,,,,,,,,,
indirect_additives,OCTADECYL ACETATE,STEARYL ACETATE,,822-23-1,822-23-1,OCTADECYL ACETATE,,,,,,,178.3910,,,,,,,,,,,,,,,,,,,,,,,STEARYL ACETATE,OCTADECYL ACETATE,,,,,,,,,,,,,,,,,,
indirect_additives,OCTADECYLAMMONIUM CHLORIDE,OCTADECYLAMMONIUM CHLORIDE,,1838-08-0,1838-08-0,OCTADECYLAMMONIUM CHLORIDE,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,OCTADECYLAMMONIUM CHLORIDE,"OCTYLDECYLAMINE, HYDROCHLORIDE",1-OCTADECANAMINE HYDROCHLORIDE,"1-OCTADECANAMINE, HYDROCHLORIDE",,,,,,,,,,,,,,,,
indirect_additives,"OCTADECYL 3,5-DI-TERT-BUTYL-4-HYDROXYHYDROCINNAMATE","STEARYL 3,5-DI-TERT-BUTYL-4-HYDROXYHYDROCINNAMATE",,2082-79-3,2082-79-3,"OCTADECYL 3,5-DI-TERT-BUTYL-4-HYDROXYHYDROCINNAMATE",,,,,,,175.105,177.1010,178.2010,,,,,,,,,,,,,,,,,,,,,"STEARYL 3,5-DI-TERT-BUTYL-4-HYDROXYHYDROCINNAMATE","BENZENEPROPANOIC ACID, 3,5-BIS(1,1-DIMETHYLETHYL)-4-HYDROXY-, OCTADECYL ESTER","HYDROCINNAMIC ACID, 3,5-DI-TERT-BUTYL-4-HYDROXY-, OCTADECYL ESTER","OCTADECYL 3-(3,5-DI-TERT-BUTYL-4-HYDROXYPHENYL)PROPIONATE","OCTADECYL 3,5-BIS(1,1-DIMETHYLETHYL)-4-HYDROXYBENZENEPROPANOATE","OCTADECYL BETA-(3',5'-DI-TERT-BUTYL-4'-HYDROXYPHENYL)PROPANOATE","OCTADECYL 3,5-DI-TERT-BUTYL-4-HYDROXYHYDROCINNAMATE","OCTADECYL 3-(3',5'-DI-TERT-BUTYL-4'-HYDROXYPHENYL)PROPIONATE","STEARYL 3-(3,5-DI-TERT-BUTYL-4-HYDROXYPHENYL)PROPIONATE","n-octadecyl beta-(3',5'-di-tert-butyl-4'-hydroxyphenyl)propionate",,,,,,,,,,
indirect_additives,(OCTADECYLIMINO)DIETHYLENE DISTEARATE,(OCTADECYLIMINO)DIETHYLENE DISTEARATE,,94945-28-5,94945-28-5,(OCTADECYLIMINO)DIETHYLENE DISTEARATE,,,,,,,178.3130,,,,,,,,,,,,,,,,,,,,,,,(OCTADECYLIMINO)DIETHYLENE DISTEARATE,"(OCTADECYLIMINO)DI-2,1-ETHANEDIYL DIOCTADECANOATE","OCTADECANOIC ACID, (OCTADECYLIMINO)DI-2,1-ETHANEDIYL ESTER",,,,,,,,,,,,,,,,,
indirect_additives,OCTADECYL METHACRYLATE,STEARYL METHACRYLATE,,32360-05-7,32360-05-7,OCTADECYL METHACRYLATE,,,,,,,176.170,,,,,,,,,,,,,,,,,,,,,,,STEARYL METHACRYLATE,OCTADECYL METHACRYLATE,"METHACRYLIC ACID, OCTADECYL ESTER","2-PROPENOIC ACID, 2-METHYL-, OCTADECYL ESTER",OCTADECYL 2-METHYL-2-PROPENOATE,,,,,,,,,,,,,,,
indirect_additives,"1,2-OCTANEDISULFONIC ACID","1,2-OCTANEDISULFONIC ACID",,113669-58-2,113669-58-2,"1,2-OCTANEDISULFONIC ACID",,,,,,,178.1010,,,,,,,,,,,,,,,,,,,,,,,"1,2-OCTANEDISULFONIC ACID",,,,,,,,,,,,,,,,,,,
indirect_additives,1-OCTANESULFONIC ACID,1-OCTANESULFONIC ACID,,3944-72-7,3944-72-7,1-OCTANESULFONIC ACID,,,,,,,178.1010,,,,,,,,,,,,,,,,,,,,,,,1-OCTANESULFONIC ACID,,,,,,,,,,,,,,,,,,,
indirect_additives,1-OCTANESULFONIC-2-SULFINIC ACID,2-SULFINO-1-OCTANESULFONIC ACID,,113652-56-5,113652-56-5,1-OCTANESULFONIC-2-SULFINIC ACID,,,,,,,178.1010,,,,,,,,,,,,,,,,,,,,,,,2-SULFINO-1-OCTANESULFONIC ACID,"1-OCTANESULFONIC ACID, 2-SULFINO-",1-OCTANESULFONIC-2-SULFINIC ACID,,,,,,,,,,,,,,,,,
indirect_additives,OCTANOIC ACID,OCTANOIC ACID,,124-07-2,124-07-2,OCTANOIC ACID,,,,,,,172.210,172.860,173.315,173.340,173.370,178.1010,184.1025,,,,,,,,,,,,,,,,,OCTANOIC ACID,OCTOIC ACID,OCTYLIC ACID,ACID(C8),,,,,,,,,,,,,,,,
indirect_additives,1-OCTANOL,OCTYL ALCOHOL,,111-87-5,111-87-5,1-OCTANOL,,,,,,,172.230,172.515,172.864,175.105,175.300,177.1200,177.1390,178.3480,,,,,,,,,,,,,,,,OCTYL ALCOHOL,ALCOHOL(C8),1-OCTANOL,OCTANOL,"OCTYL ALCOHOL, PRIMARY",HEPTYL CARBINOL,C8 ALCOHOL,FATTY ALCOHOL(C8),,,,,,,,,,,,
indirect_additives,2-OCTANOL,2-OCTANOL,,123-96-6,123-96-6,2-OCTANOL,,,,,,,172.515,176.180,176.210,,,,,,,,,,,,,,,,,,,,,2-OCTANOL,"CAPRYLIC ALCOHOL, SECONDARY","CAPRYL ALCOHOL, SEC-",HEXYL METHYL CARBINOL,METHYL HEXYL CARBINOL,"OCTYL ALCOHOL, SEC-",BETA-OCTYL ALCOHOL,"OCTYL ALCOHOL, BETA-",1-METHYLHEPTYL ALCOHOL,2-OCTYL ALCOHOL,2-HYDROXYOCTANE,1-METHYL-1-HEPTANOL,1-METHYLHEPTANOL,CAPRYL ALCOHOL,,,,,,
indirect_additives,1-OCTENE,1-OCTENE,,111-66-0,111-66-0,1-OCTENE,,,,,,,175.105,177.1520,,,,,,,,,,,,,,,,,,,,,,1-OCTENE,CAPRYLENE,alpha-octene,,,,,,,,,,,,,,,,,
indirect_additives,OCTENYL SUCCINIC ACID,OCTENYLSUCCINIC ACID,,28805-58-5,28805-58-5,OCTENYL SUCCINIC ACID,,,,,,,178.1010,,,,,,,,,,,,,,,,,,,,,,,OCTENYLSUCCINIC ACID,"SUCCINIC ACID, OCTENYL-","BUTANEDIOIC ACID, OCTENYL-",OCTENYLBUTANEDIOIC ACID,,,,,,,,,,,,,,,,
indirect_additives,OCTOXYNOL 40 DIHYDROGEN PHOSPHATE,OCTOXYNOL 40 DIHYDROGEN PHOSPHATE,,977097-31-6,977097-31-6,OCTOXYNOL 40 DIHYDROGEN PHOSPHATE,,,,,,,175.105,176.180,,,,,,,,,,,,,,,,,,,,,,OCTOXYNOL 40 DIHYDROGEN PHOSPHATE,"ALPHA-(P-(1,1,3,3-TETRAMETHYLBUTYL)PHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (40 MOLES) DIHYDROGEN PHOSPHATE",,,,,,,,,,,,,,,,,,
indirect_additives,OCTOXYNOL 6-9 DIHYDROGEN PHOSPHATE,OCTOXYNOL 6-9 DIHYDROGEN PHOSPHATE,,977097-30-5,977097-30-5,OCTOXYNOL 6-9 DIHYDROGEN PHOSPHATE,,,,,,,175.105,176.180,,,,,,,,,,,,,,,,,,,,,,OCTOXYNOL 6-9 DIHYDROGEN PHOSPHATE,"ALPHA-(P-(1,1,3,3-TETRAMETHYLBUTYL)PHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE)(6-9 MOLES) DIHYDROGEN PHOSPHATE",,,,,,,,,,,,,,,,,,
indirect_additives,OCTYL ACRYLATE,OCTYL ACRYLATE,,2499-59-4,2499-59-4,OCTYL ACRYLATE,,,,,,,175.300,175.320,176.180,177.1630,,,,,,,,,,,,,,,,,,,,OCTYL ACRYLATE,"2-PROPENOIC ACID, OCTYL ESTER",OCTYL 2-PROPENOATE,"ACRYLIC ACID, OCTYL ESTER",,,,,,,,,,,,,,,,
indirect_additives,"OCTYL ALCOHOL, SYNTHETIC","OCTYL ALCOHOL, SYNTHETIC",,977152-92-3,977152-92-3,"OCTYL ALCOHOL, SYNTHETIC",,,,,,,172.864,173.280,175.300,178.3480,,,,,,,,,,,,,,,,,,,,"OCTYL ALCOHOL, SYNTHETIC",,,,,,,,,,,,,,,,,,,
indirect_additives,OCTYL FUMARATE,BIS(2-ETHYLHEXYL) FUMARATE,,141-02-6,141-02-6,OCTYL FUMARATE,,,,,,,175.105,175.300,176.170,176.180,,,,,,,,,,,,,,,,,,,,BIS(2-ETHYLHEXYL) FUMARATE,"BIS(2-ETHYLHEXYL) 2-BUTENEDIOATE, (E)-","BIS(2-ETHYLHEXYL) 2-BUTENEDIOATE, TRANS-","FUMARIC ACID, BIS(2-ETHYLHEXYL) ESTER",DIETHYLHEXYL FUMARATE,2-ETHYLHEXYL FUMARATE,"2-BUTENEDIOIC ACID (E)-, BIS(2-ETHYLHEXYL) ESTER",,,,,,,,,,,,,
indirect_additives,OCTYL MALEATE,DIOCTYL MALEATE,,2915-53-9,2915-53-9,OCTYL MALEATE,,,,,,,175.105,176.170,176.180,,,,,,,,,,,,,,,,,,,,,DIOCTYL MALEATE,DICAPRYLYL MALEATE,"2-BUTENEDIOIC ACID (Z)-, DIOCTYL ESTER","DIOCTYL 2-BUTENEDIOATE, (Z)-","MALEIC ACID, DIOCTYL ESTER",BIS(1-OCTYL) MALEATE,,,,,,,,,,,,,,
indirect_additives,OCTYL METHACRYLATE,OCTYL METHACRYLATE,,2157-01-9,2157-01-9,OCTYL METHACRYLATE,,,,,,,175.320,177.1630,,,,,,,,,,,,,,,,,,,,,,OCTYL METHACRYLATE,"2-PROPENOIC ACID, 2-METHYL-, OCTYL ESTER",OCTYL 2-METHYL-2-PROPENOATE,"METHACRYLIC ACID, OCTYL ESTER",,,,,,,,,,,,,,,,
indirect_additives,OCTYLPHENOL,OCTYLPHENOL,,27193-28-8,27193-28-8,OCTYLPHENOL,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,OCTYLPHENOL,"OCTYLPHENOL, TERT-","PHENOL, (1,1,3,3-TETRAMETHYLBUTYL)-","(1,1,3,3-TETRAMETHYLBUTYL)PHENOL","PHENOL, OCTYL-",,,,,,,,,,,,,,,
indirect_additives,OCTYLPHENOL-FORMALDEHYDE POLYMER,POLY(FORMALDEHYDE-CO-OCTYLPHENOL),,9086-40-2,9086-40-2,OCTYLPHENOL-FORMALDEHYDE POLYMER,,,,,,,177.2410,,,,,,,,,,,,,,,,,,,,,,,POLY(FORMALDEHYDE-CO-OCTYLPHENOL),"FORMALDEHYDE, POLYMER WITH (1,1,3,3-TETRAMETHYLBUTYL)PHENOL",FORMALDEHYDE-OCTYLPHENOL COPOLYMER,"OCTYLPHENOL, TERT,-FORMALDEHYDE POLYMER",OCTYLPHENOL-FORMALDEHYDE POLYMER,"POLY(FORMALDEHYDE-CO-(1,1,3,3-TETRAMETHYLBUTYL)PHENOL)",,,,,,,,,,,,,,
indirect_additives,"OCTYLPHENOL, P-",4-OCTYLPHENOL,,1806-26-4,1806-26-4,"OCTYLPHENOL, P-",,,,,,,175.300,177.2410,,,,,,,,,,,,,,,,,,,,,,4-OCTYLPHENOL,"OCTYLPHENOL, P-","PHENOL, 4-OCTYL-","PHENOL, P-OCTYL-",,,,,,,,,,,,,,,,
indirect_additives,OCTYLPHENOL POLY(ETHYLENE OXIDE-CO-PROPYLENE OXIDE) (40 MOLES ETHYLENE OXIDE/25 MOLES PROPYLENE OXIDE),PEG-40-PPG-25 OCTYLPHENYL ETHER,,977111-24-2,977111-24-2,OCTYLPHENOL POLY(ETHYLENE OXIDE-CO-PROPYLENE OXIDE) (40 MOLES ETHYLENE OXIDE/25 MOLES PROPYLENE OXIDE),,,,,,,176.300,,,,,,,,,,,,,,,,,,,,,,,PEG-40-PPG-25 OCTYLPHENYL ETHER,,,,,,,,,,,,,,,,,,,
indirect_additives,OCTYLPHENOXYETHANOLS,ETHYLENE GLYCOL OCTYLPHENYL ETHER,,1322-97-0,1322-97-0,OCTYLPHENOXYETHANOLS,,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,ETHYLENE GLYCOL OCTYLPHENYL ETHER,"ETHANOL, 2-(OCTYLPHENOXY)-",OCTYLPHENOXYETHANOL,2-(OCTYLPHENOXY)ETHANOL,,,,,,,,,,,,,,,,
indirect_additives,OCTYLTIN STABILIZER,OCTYLTIN STABILIZER,,977085-22-5,977085-22-5,OCTYLTIN STABILIZER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCTYLTIN STABILIZER,,,,,,,,,,,,,,,,,,,
indirect_additives,OCTYLTIN TRIS(ALKYL(C10-16) THIOGLYCOLATE),OCTYLTIN TRIS(ALKYL(C10-16) THIOGLYCOLATE),,977081-60-9,977081-60-9,OCTYLTIN TRIS(ALKYL(C10-16) THIOGLYCOLATE),,,,,,,178.2650,,,,,,,,,,,,,,,,,,,,,,,OCTYLTIN TRIS(ALKYL(C10-16) THIOGLYCOLATE),ALKYL(C10-16) THIOGLYCOLATE WITH OCTYLTIN TRICHLORIDE,C10-16 ALKYL MERCAPTOACETATE REACTION PRODUCTS WITH TRICHLOROOCTYLSTANNANE,,,,,,,,,,,,,,,,,
indirect_additives,"(N-OCTYL)TIN S,S'S'' TRIS(ISOOCTYLMERCAPTOACETATE)",OCTYLTIN TRIS(ISOOCTYL THIOGLYCOLATE),,26401-86-5,26401-86-5,"(N-OCTYL)TIN S,S'S'' TRIS(ISOOCTYLMERCAPTOACETATE)",,,,,,,178.2650,,,,,,,,,,,,,,,,,,,,,,,OCTYLTIN TRIS(ISOOCTYL THIOGLYCOLATE),"(N-OCTYL)TIN S,S',S''-TRIS(ISOOCTYL MERCAPTOACETATE)","ACETIC ACID, 2,2',2''-((OCTYLSTANNYLIDYNE)TRIS(THIO))TRIS-, TRIISOOCTYL ESTER","ACETIC ACID, ((OCTYLSTANNYLIDYNE)TRITHIO)TRI-, TRIISOOCTYL ESTER",OCTYLTIN TRIS(ISOOCTYL MERCAPTOACETATE),"TRIISOOCTYL 2,2',2''-((OCTYLSTANNYLIDYNE)TRIS(THIO))TRIS(ACETATE)",TRIISOOCTYL ((OCTYLSTANNYLIDYNE)TRITHIO)TRIACETATE,,,,,,,,,,,,,
indirect_additives,OITICICA OIL,OITICICA OIL,,8016-35-1,8016-35-1,OITICICA OIL,,,,,,,175.300,,,,,,,,,,,,,,,,,,,,,,,OITICICA OIL,"FATS AND GLYCERIDIC OILS, OITICICA",,,,,,,,,,,,,,,,,,
indirect_additives,OITICICA OIL FATTY ACIDS,OITICICA OIL FATTY ACIDS,,977176-49-0,977176-49-0,OITICICA OIL FATTY ACIDS,,,,,,,175.300,,,,,,,,,,,,,,,,,,,,,,,OITICICA OIL FATTY ACIDS,,,,,,,,,,,,,,,,,,,
indirect_additives,OLEAMIDE,OLEAMIDE,,301-02-0,301-02-0,OLEAMIDE,,,,,,,175.105,175.300,178.3910,179.45,181.28,,,,,,,,,,,,,,,,,,,OLEAMIDE,OLEIC ACID AMIDE,OLEYL AMIDE,"9-OCTADECENAMIDE, (Z)-",9-CIS-OLEAMIDE,,,,,,,,,,,,,,,
indirect_additives,C16-18 OLEFINS,ALPHA-OLEFIN(C16-18),,135367-59-8,135367-59-8,C16-18 OLEFINS,,,,,,,175.320,,,,,,,,,,,,,,,,,,,,,,,ALPHA-OLEFIN(C16-18),C16-18 ALPHA-OLEFIN,"OLEFIN(C16-18), ALPHA-","ALKENES, C16-18 ALPHA-",C16-18 ALPHA-ALKENES,,,,,,,,,,,,,,,
indirect_additives,OLEIC ACID,OLEIC ACID,,112-80-1,112-80-1,OLEIC ACID,,,,,,,172.210,172.860,173.315,175.105,176.180,177.1200,177.2600,182.70,182.90,,,,,,,,,,,,,,,OLEIC ACID,"9-OCTADECENOIC ACID, CIS-",RED OIL,"OLEIC ACID, CIS-",WHITE OLEIC ACID,OLEINIC ACID,9-OCTADECENOIC ACID (9Z)-,DELTA9-CIS-OCTADECENOIC ACID,,,,,,,,,,,,
indirect_additives,"OLEIC ACID, FROM TALL OIL FATTY ACIDS","OLEIC ACID, TALL OIL DERIVED",,977047-39-4,977047-39-4,"OLEIC ACID, FROM TALL OIL FATTY ACIDS",,,,,,,172.210,172.862,173.340,175.105,,,,,,,,,,,,,,,,,,,,"OLEIC ACID, TALL OIL DERIVED",OLEIC ACID DERIVED FROM TALL OIL FATTY ACIDS,"OLEIC ACID, FROM TALL OIL FATTY ACIDS",,,,,,,,,,,,,,,,,
indirect_additives,OLEIC ACID REACTED WITH N-ALKYL(C16-C18)TRIMETHYLENEDIAMINE,N-ALKYL(C16-18)TRIMETHYLENEDIAMINE OLEATE,,977042-51-5,977042-51-5,OLEIC ACID REACTED WITH N-ALKYL(C16-C18)TRIMETHYLENEDIAMINE,,,,,,,176.180,177.1200,,,,,,,,,,,,,,,,,,,,,,N-ALKYL(C16-18)TRIMETHYLENEDIAMINE OLEATE,,,,,,,,,,,,,,,,,,,
indirect_additives,"OLEIC ACID, SULFATED","OLEIC ACID, SULFATED",,68170-59-2,68170-59-2,"OLEIC ACID, SULFATED",,,,,,,175.105,,,,,,,,,,,,,,,,,,,,,,,"OLEIC ACID, SULFATED",SULFATED OLEIC ACID,"OCTADECANOIC ACID, 9(OR 10)-(SULFOOXY)-",9(OR 10)-(SULFOOXY)OCTADECANOIC ACID,9(OR 10)-(SULFOOXY)STEARIC ACID,,,,,,,,,,,,,,,
indirect_additives,"OLEIC ACID, SULFATED, AMMONIUM SALT","OLEIC ACID, SULFATED, AMMONIUM SALT",,68735-97-7,68735-97-7,"OLEIC ACID, SULFATED, AMMONIUM SALT",,,,,,,176.170,176.200,,,,,,,,,,,,,,,,,,,,,,"OLEIC ACID, SULFATED, AMMONIUM SALT","OCTADECANOIC ACID, 9(OR 10)-(SULFOOXY)-, AMMONIUM SALT","SULFATED OLEIC ACID, AMMONIUM SALT","9(OR 10)-(SULFOOXY)OCTADECANOIC ACID, AMMONIUM SALT",,,,,,,,,,,,,,,,
indirect_additives,"OLEIC ACID, SULFATED, POTASSIUM SALT","OLEIC ACID, SULFATED, POTASSIUM SALT",,68422-22-0,68422-22-0,"OLEIC ACID, SULFATED, POTASSIUM SALT",,,,,,,176.170,176.200,,,,,,,,,,,,,,,,,,,,,,"OLEIC ACID, SULFATED, POTASSIUM SALT","OCTADECANOIC ACID, 9(OR 10)-(SULFOOXY)-, POTASSIUM SALT","SULFATED OLEIC ACID, POTASSIUM SALT","9(OR 10)-(SULFOOXY)OCTADECANOIC ACID, POTASSIUM SALT",,,,,,,,,,,,,,,,
indirect_additives,"OLEIC ACID, SULFATED, SODIUM SALT","OLEIC ACID, SULFATED, SODIUM SALT",,68331-91-9,68331-91-9,"OLEIC ACID, SULFATED, SODIUM SALT",,,,,,,176.170,176.200,177.1200,,,,,,,,,,,,,,,,,,,,,"OLEIC ACID, SULFATED, SODIUM SALT","OCTADECANOIC ACID, 9(OR 10)-(SULFOOXY)-, SODIUM SALT","SULFATED OLEIC ACID, SODIUM SALT","9(OR 10)-(SULFOOXY)OCTADECANOIC ACID, SODIUM SALT",,,,,,,,,,,,,,,,
indirect_additives,N-OLEOYL-N'-LINOLEOYLETHYLENEDIAMINE,N-OLEOYL-N'-LINOLEOYLETHYLENEDIAMINE,,14990-62-6,14990-62-6,N-OLEOYL-N'-LINOLEOYLETHYLENEDIAMINE,,,,,,,176.180,177.1200,,,,,,,,,,,,,,,,,,,,,,N-OLEOYL-N'-LINOLEOYLETHYLENEDIAMINE,"LINOLEAMIDE, N-(2-OLEAMIDOETHYL)-",N-(2-LINOLEAMIDOETHYL)OLEAMIDE,N-(OLEAMIDOETHYL)LINOLEAMIDE,N-(2-OLEAMIDOETHYL)LINOLEAMIDE,,,,,,,,,,,,,,,
indirect_additives,OLEOYL SARCOSINE,N-OLEOYLSARCOSINE,,110-25-8,110-25-8,OLEOYL SARCOSINE,,,,,,,178.3130,178.3570,,,,,,,,,,,,,,,,,,,,,,N-OLEOYLSARCOSINE,"N-METHYL-N-(1-OXO-9-OCTADECENYL)GLYCINE, (Z)-","GLYCINE, N-METHYL-N-(1-OXO-9-OCTADECENYL)-, (Z)-","SARCOSINE, N-OLEOYL-",,,,,,,,,,,,,,,,
indirect_additives,N-OLEOYL-N'-STEAROYLETHYLENEDIAMINE,N-OLEOYL-N'-STEAROYLETHYLENEDIAMINE,,977033-05-8,977033-05-8,N-OLEOYL-N'-STEAROYLETHYLENEDIAMINE,,,,,,,176.170,176.180,177.1200,,,,,,,,,,,,,,,,,,,,,N-OLEOYL-N'-STEAROYLETHYLENEDIAMINE,"N,N'-OLEOYLSTEARYLETHYLENEDIAMINE",N-(2-STEARAMIDOETHYL)OLEAMIDE,,,,,,,,,,,,,,,,,
indirect_additives,OLEYL ALCOHOL,OLEYL ALCOHOL,,143-28-2,143-28-2,OLEYL ALCOHOL,,,,,,,176.170,176.180,176.210,177.1210,,,,,,,,,,,,,,,,,,,,OLEYL ALCOHOL,"9-OCTADECEN-1-OL, (Z)-","9-OCTADECENOL, CIS-","9-octadecen-1-ol, (9Z)-",,,,,,,,,,,,,,,,
indirect_additives,OLEYL PALMITAMIDE,OLEYLPALMITAMIDE,,16260-09-6,16260-09-6,OLEYL PALMITAMIDE,,,,,,,175.380,177.1200,178.3860,,,,,,,,,,,,,,,,,,,,,OLEYLPALMITAMIDE,N-OLEYLPALMITAMIDE,"HEXADECANAMIDE, N-9-OCTADECENYL-, (Z)-","N-9-OCTADECENYLHEXADECANAMIDE, (Z)-",,,,,,,,,,,,,,,,
indirect_additives,"N-OLEYL-1,3-PROPYLENEDIAMINE","N-OLEYL-1,3-PROPYLENEDIAMINE",,7173-62-8,7173-62-8,"N-OLEYL-1,3-PROPYLENEDIAMINE",,,,,,,175.300,,,,,,,,,,,,,,,,,,,,,,,"N-OLEYL-1,3-PROPYLENEDIAMINE",OLEYLTRIMETHYLENEDIAMINE,"N-OLEYL-1,3-PROPANEDIAMINE","N-9-OCTADECENYL-1,3-PROPANEDIAMINE, (Z)-","1,3-PROPANEDIAMINE, N-9-OCTADECENYL-, (Z)-",,,,,,,,,,,,,,,
indirect_additives,"7-OXA-3,20-DIAZADISPIRO-[5.1.11.2]-HENEICOSAN-21-ONE,2,2,4,4-TETRAMETHYL-,HYDROCHLORIDE, REACTION PRODUCTS WITH EPICHLOROHYDRIN, HYDROLYZED, POLYMERIZED","EPICHLOROHYDRIN-2,2,4,4-TETRAMETHYL-7-OXA-3,20-DIAZADISPIRO(5.1.11.2)HENEICOSAN-21-ONE HYDROCHLORIDE REACTION PRODUCT, HYDROLYZED, POLYMERIZED",,202483-55-4,202483-55-4,"7-OXA-3,20-DIAZADISPIRO-[5.1.11.2]-HENEICOSAN-21-ONE,2,2,4,4-TETRAMETHYL-,HYDROCHLORIDE, REACTION PRODUCTS WITH EPICHLOROHYDRIN, HYDROLYZED, POLYMERIZED",,,,,,,178.2010,,,,,,,,,,,,,,,,,,,,,,,"EPICHLOROHYDRIN-2,2,4,4-TETRAMETHYL-7-OXA-3,20-DIAZADISPIRO(5.1.11.2)HENEICOSAN-21-ONE HYDROCHLORIDE REACTION PRODUCT, HYDROLYZED, POLYMERIZED","7-OXA-3,20-DIAZADISPIRO(5.1.11.2)HENEICOSAN-21-ONE, 2,2,4,4-TETRAMETHYL-, HYDROCHLORIDE, REACTION PRODUCTS WITH EPICHLOROHYDRIN, HYDROLYZED, POLYMD.",,,,,,,,,,,,,,,,,,
indirect_additives,OXALIC ACID,OXALIC ACID,,144-62-7,144-62-7,OXALIC ACID,,,,,,,177.1010,177.2410,,,,,,,,,,,,,,,,,,,,,,OXALIC ACID,ETHANEDIOIC ACID,,,,,,,,,,,,,,,,,,
