_inventory,_substance,_other_names,_use,_cas,CAS Reg No (or other ID),Substance,Other Names,Used for (Technical Effect),Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg add01,Reg add02,Reg add03,Reg add04,Reg add05,Reg add06,Reg add07,Reg add08,Reg add09,Reg add10,Reg add11,Reg add12,Reg add13,Reg add14,Reg add16,Reg add17,Reg add18,Reg add19,Reg add20,Reg prohibited189,Reg Administrative,regs Labeling & Standards ,FEMA No,GRAS Pub No,Most Recent GRAS Pub Update,FEMA status,JECFA Flavor Number
food_substances,ISOPROPENYL ACETATE,"&diams; 1-PROPEN-2-YL ACETATE; &diams; ISOPROPENYL ACETATE; &diams; 1-propen-2-ol, acetate; &diams; 1-methylvinyl acetate",FLAVORING AGENT OR ADJUVANT,108-22-5,108-22-5,ISOPROPENYL ACETATE,"&diams; 1-PROPEN-2-YL ACETATE; &diams; ISOPROPENYL ACETATE; &diams; 1-propen-2-ol, acetate; &diams; 1-methylvinyl acetate",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,22,,,1835
food_substances,5-ISOPROPENYL-2-METHYL-2-VINYLTETRAHYDROFURAN,"&diams; 5-ISOPROPENYL-2-METHYL-2-VINYLTETRAHYDROFURAN; &diams; ANHYDROLINALOOL OXIDE; &diams; FURAN, 2-ETHENYLTETRAHYDRO-2-METHYL-5-(1-METHYLETHENYL)-; &diams; FURAN, TETRAHYDRO-5-ISOPROPENYL-2-METHYL-2-VINYL-; &diams; TETRAHYDRO-5-ISOPROPENYL-2-METHYL-2-VINYLFURAN; &diams; 2-ETHENYL-2-METHYL-5-(1-METHYLETHENYL)TETRAHYDROFURAN; &diams; 2-METHYL-2-VINYL-5-ISOPROPENYLTETRAHYDROFURAN; &diams; 2-ETHENYLTETRAHYDRO-2-METHYL-5-(1-METHYLETHENYL)FURAN",FLAVORING AGENT OR ADJUVANT,13679-86-2,13679-86-2,5-ISOPROPENYL-2-METHYL-2-VINYLTETRAHYDROFURAN,"&diams; 5-ISOPROPENYL-2-METHYL-2-VINYLTETRAHYDROFURAN; &diams; ANHYDROLINALOOL OXIDE; &diams; FURAN, 2-ETHENYLTETRAHYDRO-2-METHYL-5-(1-METHYLETHENYL)-; &diams; FURAN, TETRAHYDRO-5-ISOPROPENYL-2-METHYL-2-VINYL-; &diams; TETRAHYDRO-5-ISOPROPENYL-2-METHYL-2-VINYLFURAN; &diams; 2-ETHENYL-2-METHYL-5-(1-METHYLETHENYL)TETRAHYDROFURAN; &diams; 2-METHYL-2-VINYL-5-ISOPROPENYLTETRAHYDROFURAN; &diams; 2-ETHENYLTETRAHYDRO-2-METHYL-5-(1-METHYLETHENYL)FURAN",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,15,,,1455
food_substances,3-ISOPROPENYL-6-OXOHEPTANOIC ACID,"&diams; 3-ISOPROPYL-6-OXOHEPTANOIC ACID; &diams; heptanoic acid, 3-isopropenyl-6-oxo-; &diams; heptanoic acid, 3-(1-methylethenyl)-6-oxo-; &diams; 3-(1-methylethenyl)-6-oxoheptanoic acid",FLAVORING AGENT OR ADJUVANT,4436-82-2,4436-82-2,3-ISOPROPENYL-6-OXOHEPTANOIC ACID,"&diams; 3-ISOPROPYL-6-OXOHEPTANOIC ACID; &diams; heptanoic acid, 3-isopropenyl-6-oxo-; &diams; heptanoic acid, 3-(1-methylethenyl)-6-oxo-; &diams; 3-(1-methylethenyl)-6-oxoheptanoic acid",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4461,24,,,1954
food_substances,3-ISOPROPENYLPENTANEDIOIC ACID,"&diams; 3-ISOPROPENYLGLUTARIC ACID; &diams; pentanedioic acid, 3-(1-methylethenyl)-; &diams; 3-(1-methylethenyl)pentanedioic acid; &diams; glutaric acid, 3-isopropenyl-; &diams; 3-isopropenylpentanedioic acid; &diams; InChI=1S/C8H12O4/c1-5(2)6(3-7(9)10)4-8(11)12/h6H,1,3-4H2,2H3,(H,9,10)(H,11,12); &diams; InChIKey: PULOWZXUQOLRBK-UHFFFAOYSA-N",FLAVORING AGENT OR ADJUVANT,6839-75-4,6839-75-4,3-ISOPROPENYLPENTANEDIOIC ACID,"&diams; 3-ISOPROPENYLGLUTARIC ACID; &diams; pentanedioic acid, 3-(1-methylethenyl)-; &diams; 3-(1-methylethenyl)pentanedioic acid; &diams; glutaric acid, 3-isopropenyl-; &diams; 3-isopropenylpentanedioic acid; &diams; InChI=1S/C8H12O4/c1-5(2)6(3-7(9)10)4-8(11)12/h6H,1,3-4H2,2H3,(H,9,10)(H,11,12); &diams; InChIKey: PULOWZXUQOLRBK-UHFFFAOYSA-N",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4352,23,,,1620
food_substances,ISOPROPENYLPYRAZINE,"&diams; ISOPROPENYLPYRAZINE; &diams; 2-(1-METHYLVINYL)PYRAZINE; &diams; 2-ISOPROPENYL-1,4-DIAZINE; &diams; 2-(ALPHA-METHYLVINYL)PYRAZINE; &diams; 2-ISOPROPENYLPYRAZINE; &diams; PRAZINE, (1-METHYLETHENYL)-; &diams; (1-METHYLETHENYL)PYRAZINE",FLAVORING AGENT OR ADJUVANT,38713-41-6,38713-41-6,ISOPROPENYLPYRAZINE,"&diams; ISOPROPENYLPYRAZINE; &diams; 2-(1-METHYLVINYL)PYRAZINE; &diams; 2-ISOPROPENYL-1,4-DIAZINE; &diams; 2-(ALPHA-METHYLVINYL)PYRAZINE; &diams; 2-ISOPROPENYLPYRAZINE; &diams; PRAZINE, (1-METHYLETHENYL)-; &diams; (1-METHYLETHENYL)PYRAZINE",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296,5,,,2125
food_substances,ISOPROPYL ACETATE,"&diams; ISOPROPYL ACETATE; &diams; ACETIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL ACETATE; &diams; ACETIC ACID, ISOPROPYL ESTER; &diams; 2-PROPYL ACETATE; &diams; 2-ACETOXYPROPANE; &diams; ISOPROPYL ETHANOATE",FLAVORING AGENT OR ADJUVANT,108-21-4,108-21-4,ISOPROPYL ACETATE,"&diams; ISOPROPYL ACETATE; &diams; ACETIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL ACETATE; &diams; ACETIC ACID, ISOPROPYL ESTER; &diams; 2-PROPYL ACETATE; &diams; 2-ACETOXYPROPANE; &diams; ISOPROPYL ETHANOATE",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,175.105,177.1200,,,,,,,,,,,,,,,,,,,,2926,3,25,,305
food_substances,P-ISOPROPYLACETOPHENONE,"&diams; 4-ISOPROPYLACETOPHENONE; &diams; ACETYLCUMENE, P-; &diams; ACETOPHENONE, 4'-ISOPROPYL-; &diams; ETHANONE, 1-(4-(1-METHYLETHYL)PHENYL)-; &diams; CUMINONE; &diams; ISOPROPYLACETYLBENZENE, P-; &diams; ISOPROPYLACETOPHENONE, P-; &diams; METHYL P-ISOPROPYLPHENYL KETONE; &diams; 1-(4-(1-METHYLETHYL)PHENYL)ETHANONE; &diams; 4'-ISOPROPYLACETOPHENONE",FLAVORING AGENT OR ADJUVANT,645-13-6,645-13-6,P-ISOPROPYLACETOPHENONE,"&diams; 4-ISOPROPYLACETOPHENONE; &diams; ACETYLCUMENE, P-; &diams; ACETOPHENONE, 4'-ISOPROPYL-; &diams; ETHANONE, 1-(4-(1-METHYLETHYL)PHENYL)-; &diams; CUMINONE; &diams; ISOPROPYLACETYLBENZENE, P-; &diams; ISOPROPYLACETOPHENONE, P-; &diams; METHYL P-ISOPROPYLPHENYL KETONE; &diams; 1-(4-(1-METHYLETHYL)PHENYL)ETHANONE; &diams; 4'-ISOPROPYLACETOPHENONE",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2927,3,,,808
food_substances,ISOPROPYL ALCOHOL,"&diams; ISOPROPYL ALCOHOL; &diams; ISOPROPANOL; &diams; 2-PROPANOL; &diams; PETROHOL; &diams; DIMETHYLCARBINOL; &diams; PROPYL ALCOHOL, SEC-","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; SOLVENT OR VEHICLE",67-63-0,67-63-0,ISOPROPYL ALCOHOL,"&diams; ISOPROPYL ALCOHOL; &diams; ISOPROPANOL; &diams; 2-PROPANOL; &diams; PETROHOL; &diams; DIMETHYLCARBINOL; &diams; PROPYL ALCOHOL, SEC-","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT,; SOLVENT OR VEHICLE",73.1,73.1001,73.30,73.315,73.345,73.615,172.385,172.515,172.560,172.665,172.695,173.240,173.340,175.105,176.180,176.200,176.210,177.1200,177.2800,178.1010,,,,,,,,,2929,3,25,,277
food_substances,ISOPROPYLAMINE,&diams; ISOPROPYLAMINE; &diams; 2-AMINOPROPANE,FLAVORING AGENT OR ADJUVANT,75-31-0,75-31-0,ISOPROPYLAMINE,&diams; ISOPROPYLAMINE; &diams; 2-AMINOPROPANE,FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238,22,,,1581
food_substances,ISOPROPYL BENZOATE,"&diams; ISOPROPYL BENZOATE; &diams; 1-METHYLETHYL BENZOATE; &diams; BENZOIC ACID, 1-METHYLETHYL ESTER; &diams; BENZOIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,939-48-0,939-48-0,ISOPROPYL BENZOATE,"&diams; ISOPROPYL BENZOATE; &diams; 1-METHYLETHYL BENZOATE; &diams; BENZOIC ACID, 1-METHYLETHYL ESTER; &diams; BENZOIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2932,3,,,855
food_substances,P-ISOPROPYLBENZYL ALCOHOL,"&diams; CUMIC ALCOHOL; &diams; CUMINIC ALCOHOL; &diams; P-CYMEN-7-OL; &diams; ISOPROPYLBENZYL ALCOHOL, P-; &diams; CUMYL ALCOHOL; &diams; CUMINYL ALCOHOL; &diams; CUMINOL; &diams; 4-ISOPROPYLBENZYL ALCOHOL; &diams; BENZENEMETHANOL, 4-(1-METHYLETHYL)-; &diams; 4-(1-METHYLETHYL)BENZENEMETHANOL",FLAVORING AGENT OR ADJUVANT,536-60-7,536-60-7,P-ISOPROPYLBENZYL ALCOHOL,"&diams; CUMIC ALCOHOL; &diams; CUMINIC ALCOHOL; &diams; P-CYMEN-7-OL; &diams; ISOPROPYLBENZYL ALCOHOL, P-; &diams; CUMYL ALCOHOL; &diams; CUMINYL ALCOHOL; &diams; CUMINOL; &diams; 4-ISOPROPYLBENZYL ALCOHOL; &diams; BENZENEMETHANOL, 4-(1-METHYLETHYL)-; &diams; 4-(1-METHYLETHYL)BENZENEMETHANOL",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2933,3,25,,864
food_substances,ISOPROPYL BUTYRATE,"&diams; ISOPROPYL BUTYRATE; &diams; ISOPROPYL BUTANOATE; &diams; BUTANOIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL BUTANOATE; &diams; BUTYRIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,638-11-9,638-11-9,ISOPROPYL BUTYRATE,"&diams; ISOPROPYL BUTYRATE; &diams; ISOPROPYL BUTANOATE; &diams; BUTANOIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL BUTANOATE; &diams; BUTYRIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2935,3,25,,307
food_substances,ISOPROPYL CINNAMATE,"&diams; ISOPROPYL CINNAMATE; &diams; ISOPROPYL 3-PHENYLPROPENOATE; &diams; 1-METHYLETHYL 3-PHENYLPROPENOATE; &diams; 2-PROPENOIC ACID, 3-PHENYL-, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL 3-PHENYL-2-PROPENOATE; &diams; CINNAMIC ACID, ISOPROPYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",7780-06-5,7780-06-5,ISOPROPYL CINNAMATE,"&diams; ISOPROPYL CINNAMATE; &diams; ISOPROPYL 3-PHENYLPROPENOATE; &diams; 1-METHYLETHYL 3-PHENYLPROPENOATE; &diams; 2-PROPENOIC ACID, 3-PHENYL-, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL 3-PHENYL-2-PROPENOATE; &diams; CINNAMIC ACID, ISOPROPYL ESTER","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2939,3,25,,661
food_substances,ISOPROPYL-2-CYCLOHEXENONE,"&diams; 4-ISOPROPYL-2-CYCLOHEXEN-1-ONE; &diams; CRYPTONE; &diams; CRYPTON; &diams; KRYPTONE, DL-; &diams; 2-CYCLOHEXEN-1-ONE, 4-(1-METHYLETHYL)-; &diams; 2-CYCLOHEXEN-1-ONE, 4-ISOPROPYL-; &diams; 4-(1-METHYLETHYL)-2-CYCLOHEXEN-1-ONE; &diams; 4-ISOPROPYL-2-CYCLOHEXENONE; &diams; 4-ISOPROPYLCYCLOHEX-2-ENONE",FLAVORING AGENT OR ADJUVANT,500-02-7,500-02-7,ISOPROPYL-2-CYCLOHEXENONE,"&diams; 4-ISOPROPYL-2-CYCLOHEXEN-1-ONE; &diams; CRYPTONE; &diams; CRYPTON; &diams; KRYPTONE, DL-; &diams; 2-CYCLOHEXEN-1-ONE, 4-(1-METHYLETHYL)-; &diams; 2-CYCLOHEXEN-1-ONE, 4-ISOPROPYL-; &diams; 4-(1-METHYLETHYL)-2-CYCLOHEXEN-1-ONE; &diams; 4-ISOPROPYL-2-CYCLOHEXENONE; &diams; 4-ISOPROPYLCYCLOHEX-2-ENONE",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939,19,,,1110
food_substances,"5-ISOPROPYL-2,6-DIETHYL-2-METHYLTETRAHYDRO-2H-PYRAN","&diams; 2,6-DIETHYLTETRAHYDRO-5-ISOPROYPL-2-METHYL-2H-PYRAN; &diams; 2,6-diethyltetrahydro-2-methyl-5-(1-methylethyl)-2H-pyran; &diams; 2,6-dimethyl-5-isopropyl-2-methyltetrahydro-2H-pyran; &diams; 2H-pyran, 2,6-diethyltetrahydro-2-methyl-5-(1-methylethyl)-; &diams; 5-isopropyl-2,6-diethyl-2-methyltetrahydro-2H-pyran",FLAVORING AGENT OR ADJUVANT,1120363-98-5,1120363-98-5,"5-ISOPROPYL-2,6-DIETHYL-2-METHYLTETRAHYDRO-2H-PYRAN","&diams; 2,6-DIETHYLTETRAHYDRO-5-ISOPROYPL-2-METHYL-2H-PYRAN; &diams; 2,6-diethyltetrahydro-2-methyl-5-(1-methylethyl)-2H-pyran; &diams; 2,6-dimethyl-5-isopropyl-2-methyltetrahydro-2H-pyran; &diams; 2H-pyran, 2,6-diethyltetrahydro-2-methyl-5-(1-methylethyl)-; &diams; 5-isopropyl-2,6-diethyl-2-methyltetrahydro-2H-pyran",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680,25,,,2140
food_substances,"2(4)-ISOPROPYL-4(2),6-DIMETHYLDIHYDRO-4H-1,3,5-DITHIAZINE","&diams; DIHYDRO-2(OR 6)-ISOPROPYL-4,6(OR 2)-DIMETHYL-4H-1,3,5-DITHIAZINE; &diams; DIHYDRO-4,6(OR 2)-DIMETHYL-2(OR 6)-(1-METHYLETHYL)-4H-1,3,5-DITHIAZINE; &diams; DIMETHYLISOPROPYLDIHYDRO-1,3,5-DITHIAZINE; &diams; DIHYDRO-4,6(OR 2)-DIMETHYL-2(OR 6)-ISOPROPYL-4H-1,3,5-DITHIAZINE; &diams; 2(OR 4)-ISOPROPYL-4(OR 2),6-DIMETHYLDIHYDRO-4H-1,3,5-DITHIAZINE",FLAVORING AGENT OR ADJUVANT,977161-99-1,977161-99-1,"2(4)-ISOPROPYL-4(2),6-DIMETHYLDIHYDRO-4H-1,3,5-DITHIAZINE","&diams; DIHYDRO-2(OR 6)-ISOPROPYL-4,6(OR 2)-DIMETHYL-4H-1,3,5-DITHIAZINE; &diams; DIHYDRO-4,6(OR 2)-DIMETHYL-2(OR 6)-(1-METHYLETHYL)-4H-1,3,5-DITHIAZINE; &diams; DIMETHYLISOPROPYLDIHYDRO-1,3,5-DITHIAZINE; &diams; DIHYDRO-4,6(OR 2)-DIMETHYL-2(OR 6)-ISOPROPYL-4H-1,3,5-DITHIAZINE; &diams; 2(OR 4)-ISOPROPYL-4(OR 2),6-DIMETHYLDIHYDRO-4H-1,3,5-DITHIAZINE",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782,16,,,1047
food_substances,ISOPROPYL FORMATE,"&diams; ISOPROPYL FORMATE; &diams; ISOPROPYL METHANOATE; &diams; FORMIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL FORMATE; &diams; FORMIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,625-55-8,625-55-8,ISOPROPYL FORMATE,"&diams; ISOPROPYL FORMATE; &diams; ISOPROPYL METHANOATE; &diams; FORMIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL FORMATE; &diams; FORMIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2944,3,,,304
food_substances,ISOPROPYL HEXANOATE,"&diams; ISOPROPYL HEXANOATE; &diams; ISOPROPYL CAPROATE; &diams; ISOPROPYL CAPRONATE; &diams; ISOPROPYL HEXYLATE; &diams; HEXANOIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL HEXANOATE; &diams; HEXANOIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,2311-46-8,2311-46-8,ISOPROPYL HEXANOATE,"&diams; ISOPROPYL HEXANOATE; &diams; ISOPROPYL CAPROATE; &diams; ISOPROPYL CAPRONATE; &diams; ISOPROPYL HEXYLATE; &diams; HEXANOIC ACID, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL HEXANOATE; &diams; HEXANOIC ACID, ISOPROPYL ESTER",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2950,3,,,308
food_substances,ISOPROPYLIDENEGLYCERYL 5-HYDROXYDECANOATE,"&diams; (2,2-DIMETHYL-1,3-DIOXOLAN-4-YL)METHYL 5-HYDROXYDECANOATE; &diams; decanoic acid, 5-hydroxy-, (2,2-dimethyl-1,3-dioxolan-4-yl)methyl ester; &diams; isopropylideneglyceryl 5-hydroxydecanoate",FLAVORING AGENT OR ADJUVANT,172201-58-0,172201-58-0,ISOPROPYLIDENEGLYCERYL 5-HYDROXYDECANOATE,"&diams; (2,2-DIMETHYL-1,3-DIOXOLAN-4-YL)METHYL 5-HYDROXYDECANOATE; &diams; decanoic acid, 5-hydroxy-, (2,2-dimethyl-1,3-dioxolan-4-yl)methyl ester; &diams; isopropylideneglyceryl 5-hydroxydecanoate",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611,24,,,1988
food_substances,ISOPROPYL ISOBUTYRATE,"&diams; ISOPROPYL ISOBUTYRATE; &diams; ISOPROPYL 2-METHYLPROPANOATE; &diams; ISOBUTYRIC ACID, ISOPROPYL ESTER; &diams; PROPANOIC ACID, 2-METHYL-, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL 2-METHYLPROPANOATE","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",617-50-5,617-50-5,ISOPROPYL ISOBUTYRATE,"&diams; ISOPROPYL ISOBUTYRATE; &diams; ISOPROPYL 2-METHYLPROPANOATE; &diams; ISOBUTYRIC ACID, ISOPROPYL ESTER; &diams; PROPANOIC ACID, 2-METHYL-, 1-METHYLETHYL ESTER; &diams; 1-METHYLETHYL 2-METHYLPROPANOATE","FLAVOR ENHANCER,; FLAVORING AGENT OR ADJUVANT",,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2937,3,25,,309
food_substances,ISOPROPYL ISOTHIOCYANATE,"&diams; ISOPROPYL ISOTHIOCYANATE; &diams; propane, 2-isothiocyanato-; &diams; 2-isothiocyanatopropane; &diams; isothiocyanic acid, isopropyl ester; &diams; InChI=1S/C4H7NS/c1-4(2)5-3-6/h4H,1-2H3; &diams; InChIKey: VHBFEIBMZHEWSX-UHFFFAOYSA-N",FLAVORING AGENT OR ADJUVANT,2253-73-8,2253-73-8,ISOPROPYL ISOTHIOCYANATE,"&diams; ISOPROPYL ISOTHIOCYANATE; &diams; propane, 2-isothiocyanato-; &diams; 2-isothiocyanatopropane; &diams; isothiocyanic acid, isopropyl ester; &diams; InChI=1S/C4H7NS/c1-4(2)5-3-6/h4H,1-2H3; &diams; InChIKey: VHBFEIBMZHEWSX-UHFFFAOYSA-N",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425,23,,,1888
food_substances,ISOPROPYL ISOVALERATE,"&diams; ISOPROPYL ISOVALERATE; &diams; BUTANOIC ACID, 3-METHYL-, 1-METHYLETHYL ESTER; &diams; ISOPROPYL ISOVALIANATE; &diams; ISOPROPYL ISOPENTANOATE; &diams; ISOPROPYL 3-METHYLBUTANOATE; &diams; ISOPROPYL 3-METHYLBUTYRATE; &diams; ISOVALERIC ACID, ISOPROPYL ESTER; &diams; 1-METHYLETHYL 3-METHYLBUTANOATE",FLAVORING AGENT OR ADJUVANT,32665-23-9,32665-23-9,ISOPROPYL ISOVALERATE,"&diams; ISOPROPYL ISOVALERATE; &diams; BUTANOIC ACID, 3-METHYL-, 1-METHYLETHYL ESTER; &diams; ISOPROPYL ISOVALIANATE; &diams; ISOPROPYL ISOPENTANOATE; &diams; ISOPROPYL 3-METHYLBUTANOATE; &diams; ISOPROPYL 3-METHYLBUTYRATE; &diams; ISOVALERIC ACID, ISOPROPYL ESTER; &diams; 1-METHYLETHYL 3-METHYLBUTANOATE",FLAVORING AGENT OR ADJUVANT,,,,,,,172.515,,,,,,,,,,,,,,,,,,,,,,2961,3,25,,310
food_substances,S-ISOPROPYL 3-METHYLBUT-2-ENETHIOATE,"&diams; S-ISOPROPYL 3-METHYL-2-BUTENETHIOATE; &diams; 2-butenethioic acid, 3-methyl-, S-(1-methylethyl) ester; &diams; S-(1-methylethyl) 3-methyl-2-butenethioate; &diams; crotonic acid, 3-methylthio-, S-isopropyl ester; &diams; S-isopropyl 3-methylthiocrotonate; &diams; InChI=1S/C8H14OS/c1-6(2)5-8(9)10-7(3)4/h5,7H,1-4H3; &diams; InChIKey: IZVXTRDVESJRTA-UHFFFAOYSA-N",FLAVORING AGENT OR ADJUVANT,34365-79-2,34365-79-2,S-ISOPROPYL 3-METHYLBUT-2-ENETHIOATE,"&diams; S-ISOPROPYL 3-METHYL-2-BUTENETHIOATE; &diams; 2-butenethioic acid, 3-methyl-, S-(1-methylethyl) ester; &diams; S-(1-methylethyl) 3-methyl-2-butenethioate; &diams; crotonic acid, 3-methylthio-, S-isopropyl ester; &diams; S-isopropyl 3-methylthiocrotonate; &diams; InChI=1S/C8H14OS/c1-6(2)5-8(9)10-7(3)4/h5,7H,1-4H3; &diams; InChIKey: IZVXTRDVESJRTA-UHFFFAOYSA-N",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260,23,,,1679
food_substances,ISOPROPYL 2-METHYLBUTYRATE,"&diams; ISOPROPYL 2-METHYLBUTYRATE; &diams; BUTANOIC ACID, 2-METHYL-, 1-METHYLETHYL ESTER; &diams; ISOPROPYL 2-METHYLBUTANOATE; &diams; 1-METHYLETHYL 2-METHYLBUTANOATE",FLAVORING AGENT OR ADJUVANT,66576-71-4,66576-71-4,ISOPROPYL 2-METHYLBUTYRATE,"&diams; ISOPROPYL 2-METHYLBUTYRATE; &diams; BUTANOIC ACID, 2-METHYL-, 1-METHYLETHYL ESTER; &diams; ISOPROPYL 2-METHYLBUTANOATE; &diams; 1-METHYLETHYL 2-METHYLBUTANOATE",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,13,,,210
food_substances,2-ISOPROPYL-5-METHYL-2-HEXENAL,"&diams; 2-ISOPROPYL-5-METHYL-2-HEXENAL; &diams; ALPHA-ISOPROPYL-BETA-ISOBUTYLACROLEIN; &diams; ISODIHYDROAVANDULYL ALDEHYDE; &diams; 2-HEXENAL, 5-METHYL-2-(1-METHYLETHYL)-; &diams; 2-HEXENAL, 2-ISOPROPYL-5-METHYL-; &diams; 5-METHYL-2-(1-METHYLETHYL)-2-HEXENAL",FLAVORING AGENT OR ADJUVANT,35158-25-9,35158-25-9,2-ISOPROPYL-5-METHYL-2-HEXENAL,"&diams; 2-ISOPROPYL-5-METHYL-2-HEXENAL; &diams; ALPHA-ISOPROPYL-BETA-ISOBUTYLACROLEIN; &diams; ISODIHYDROAVANDULYL ALDEHYDE; &diams; 2-HEXENAL, 5-METHYL-2-(1-METHYLETHYL)-; &diams; 2-HEXENAL, 2-ISOPROPYL-5-METHYL-; &diams; 5-METHYL-2-(1-METHYLETHYL)-2-HEXENAL",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3406,7,25,,1215
food_substances,"(+/-)-[R-(E)]-5-ISOPROPYL-8-METHYLNONA-6,8-DIEN-2-ONE","&diams; 5-ISOPROPYL-8-METHYL-6,8-NONADIEN-2-ONE, (R-TRANS)-; &diams; 6,8-nonadien-2-one, 8-methyl-5-(1-methylethyl)-, (R-(E))-; &diams; 8-methyl-5-(1-methylethyl)-6,8-nonadien-2-one, (R-(E))-; &diams; 6,8-nonadien-2-one, 5-isopropyl-8-methyl-, (R)-(E)-; &diams; 5-isopropyl-8-methyl-6,8-nonadien-2-one, (R)-(E)-; &diams; InChI=1S/C13H22O/c1-10(2)6-8-13(11(3)4)9-7-12(5)14/h6,8,11,13H,1,7,9H2,2-5H3/b8-6+; &diams; InChIKey: PQDRXUSSKFWCFA-SOFGYWHQSA-N",FLAVORING AGENT OR ADJUVANT,2278-53-7,2278-53-7,"(+/-)-[R-(E)]-5-ISOPROPYL-8-METHYLNONA-6,8-DIEN-2-ONE","&diams; 5-ISOPROPYL-8-METHYL-6,8-NONADIEN-2-ONE, (R-TRANS)-; &diams; 6,8-nonadien-2-one, 8-methyl-5-(1-methylethyl)-, (R-(E))-; &diams; 8-methyl-5-(1-methylethyl)-6,8-nonadien-2-one, (R-(E))-; &diams; 6,8-nonadien-2-one, 5-isopropyl-8-methyl-, (R)-(E)-; &diams; 5-isopropyl-8-methyl-6,8-nonadien-2-one, (R)-(E)-; &diams; InChI=1S/C13H22O/c1-10(2)6-8-13(11(3)4)9-7-12(5)14/h6,8,11,13H,1,7,9H2,2-5H3/b8-6+; &diams; InChIKey: PQDRXUSSKFWCFA-SOFGYWHQSA-N",FLAVORING AGENT OR ADJUVANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331,23,,,1840
